15.5,500.10449716322313,499.9592729004874
741.2999999970198,502.7110366560779,498.79265487486566
768.5999999940395,508.9163634535238,493.62386341147163
789.7999999970198,521.8089892496356,482.47912852499786
817.5,553.2704152057643,459.18467591565013
839.7999999970198,607.0826424029834,427.2534557118301
865.9000000059605,668.5914578772429,389.3805344779776
887.2999999970198,732.9169946116562,350.32966511654723
917.5,786.1912830863071,315.4254214738333
938.4000000059605,848.1877893000312,295.96212839295634
966.5999999940395,892.9877984932139,280.080574958114
987.5999999940395,926.3515446582747,269.5913148912588
1018.7999999970198,969.7127368833715,267.8345139414958
1039.5999999940395,959.4156062620771,251.85682210965746
1066.5,958.9311745043668,248.56190370225747
1087.7000000029802,955.9104990713151,247.26769617439146
1119.9000000059605,900.2584382261,274.76446407969047
1152.2000000029802,876.0347030609412,293.07446012028356
1187.2000000029802,858.7978112192757,300.2782393237329
1217.5999999940395,821.2311449952824,304.27815088856096
1242.0999999940395,782.7567897062517,322.4670162229456
1267.5999999940395,734.0805084644651,329.3044397316394
1288.5,721.0367109364355,358.1143858534116
1319.2999999970198,757.1298934571397,375.62498066691603
1355.7999999970198,845.8362332996106,386.163419714828
1386.0999999940395,886.0501984133614,382.7275392309993
1421.5999999940395,977.4045975214043,360.81019023976216
1451.9000000059605,1015.7600528787685,340.1030973175206
1488.9000000059605,1121.989911233918,343.154908084788
1519.7000000029802,1196.4956828928684,351.1115980914695
1554.2999999970198,1281.1370695022663,321.8207688763286
1584.9000000059605,1182.221115004693,282.96144402849245
1619.2000000029802,1187.7578843072577,262.6494814229252
1641.7999999970198,1117.1240018200688,266.55128866016
1666,1091.775574810675,255.6332497728076
1688.5999999940395,1156.5211668075788,224.5402484049942
1719.4000000059605,1152.9366196017518,223.1844829787034
1740.9000000059605,1143.9015798855214,239.10794337783946
1766.0999999940395,1106.7103626555718,264.56252893960897
1788.0999999940395,1077.5937382254215,257.3649857458116
1822.4000000059605,1158.7023435123476,228.67248007305253
1852,1203.1639495282623,262.9336162706229
1888,1271.5746594501784,273.6825257692117
1910.2000000029802,1301.6480758308894,294.1135485825263
1935.2999999970198,1327.2744073252575,311.3329919425121
1959.7000000029802,1292.4655791505595,296.70914891159475
1984.5,1321.4132709888906,291.1759253144644
2021.2999999970198,1331.7510867972228,274.6167706867421
2042.9000000059605,1342.7880396560645,263.224814194042
2071.2000000029802,1411.3324514927504,271.97699126547474
2102.5999999940395,1436.7233771062224,284.15702039273606
2143.0999999940395,1452.5372405406274,287.28108478268064
2169.7000000029802,1493.1557853174702,274.63402586955453
2191.0999999940395,1483.020549620219,291.7309391145178
2219.2999999970198,1484.3984284427308,295.61468073662894
2241.2000000029802,1402.988942662707,311.78170422021685
2267,1335.7947634508498,300.93117971009684
2289,1295.7010400918896,307.7077879884114
2320,1356.2438265016706,326.0621878775441
2351.2999999970198,1292.7067505056605,337.68998412398076
2375.2000000029802,1269.2747115233483,334.69902121554
2402.2999999970198,1330.1818780323977,336.445139054621
2440.2000000029802,1383.9476227491411,346.55996900177036
2468.5999999940395,1408.1426515093972,331.9088512589768
2492.5999999940395,1378.2531845938736,297.4148998742712
2515.7000000029802,1299.7333253497895,256.3342950789472
2538.5999999940395,1249.3699707805126,249.2724746607373
2569.9000000059605,1340.5329562070997,235.648946954622
2603.7999999970198,1367.399372544913,222.956293033555
2636.0999999940395,1395.1239719746625,214.80103411249186
2670.9000000059605,1483.8568984884078,186.4777990279677
2701,1523.5588723767473,171.60115803268326
2725.9000000059605,1529.1165493677727,172.9193720098872
2750.2000000029802,1581.2231062471117,171.29347692578037
2772.5,1529.5124449794764,165.0922462787382
2801.2000000029802,1485.3323704629518,159.2967262762299
2823.7999999970198,1605.3716816027227,139.65939893515048
2851.2000000029802,1656.08467353369,132.02043478582866
2872.9000000059605,1681.5119038659523,130.58330934366685
2907,1723.9620745681832,150.86506076915032
2937.0999999940395,1797.9162390640452,142.8815374070042
2973.2999999970198,1815.9368788236957,124.77855211014828
3003.5999999940395,1828.5705117244252,105.99041322517355
3037.7000000029802,1783.5323174561654,109.87850787617559
3067.2999999970198,1736.6635670676242,112.0471526558691
3091.7000000029802,1747.0880816072831,97.36322222033493
3118.5,1702.3718827708353,87.57141621502349
3143.4000000059605,1714.1346682074955,78.69403949732335
3169.2000000029802,1745.2419578803326,78.75895488945581
3207.2999999970198,1767.7441804831042,65.51550336177658
3234.9000000059605,1799.9824803586635,66.74244103706727
3259.2999999970198,1809.609527008497,68.60966264588204
3285.0999999940395,1805.9066391024362,74.01630233651125
3310.2000000029802,1831.7533674895387,67.64063560363516
3335.5,1846.6088860718455,61.54428720234722
3360.5,1791.9141896785782,60.97176634270062
3384.0999999940395,1799.4936335232287,50.73920912022423
3406.7000000029802,1800.4297417992345,56.05186265916764
3439.5999999940395,1762.1304988534137,56.632380096304615
3470.2999999970198,1753.0696589028655,55.37805162984331
3492.0999999940395,1737.8915939589135,61.13872507807936
3519.7000000029802,1727.5555074138133,59.49285675982931
3542.4000000059605,1699.0123690638115,55.863050856871354
3569.4000000059605,1610.0503594477264,73.84937254863553
3590.9000000059605,1597.5610196409657,77.27457989168963
