title:exampleEmotiv, start timestamp:1683180885.911904, stop timestamp:1683180895.974404, headset type:INSIGHT, headset serial:79B30521, headset firmware:931, channels:68, sampling rate:mot_64;pm_0.1;pow_8, samples:644       , version:2.2, 
Timestamp,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1683180886.200966,22.000000,0.000000,0.948632,0.171875,0.125000,-0.234375,0.968765,0.218753,-0.218753,-76.563667,-20.826149,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.216591,23.000000,0.000000,0.887054,0.265625,0.156250,-0.343750,0.968765,0.218753,-0.218753,-76.563667,-18.743534,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.232216,24.000000,0.000000,0.807376,0.234375,0.390625,-0.375000,0.968765,0.218753,-0.218753,-76.563667,-16.869181,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.247841,25.000000,0.000000,0.788714,0.031250,0.593750,-0.156250,0.968765,0.187503,-0.250004,-76.563667,-19.010447,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.263466,26.000000,0.000000,0.941657,0.187500,0.125000,-0.250000,0.968765,0.187503,-0.250004,-76.563667,-20.937584,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.279091,27.000000,0.000000,0.874721,0.265625,0.187500,-0.359375,0.968765,0.218753,-0.250004,-76.563667,-18.843826,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.294716,28.000000,0.000000,0.788714,0.031250,0.593750,-0.156250,0.968765,0.187503,-0.250004,-76.563667,-20.787626,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.310341,29.000000,0.000000,0.797028,0.203125,0.453125,-0.343750,0.968765,0.218753,-0.250004,-76.563667,-18.708864,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.325966,30.000000,0.000000,0.761308,0.125000,0.578125,-0.265625,0.968765,0.187503,-0.250004,-76.563667,-20.666161,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.341591,31.000000,0.000000,0.515151,0.437500,0.390625,-0.625000,0.968765,0.187503,-0.250004,-76.563667,-18.599545,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.357216,32.000000,0.000000,0.984871,-0.015625,0.171875,0.015625,0.968765,0.187503,-0.250004,-76.563667,-20.567774,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.372841,33.000000,0.000000,0.966984,-0.078125,0.234375,0.062500,0.968765,0.187503,-0.250004,-76.563667,-18.510996,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.388466,34.000000,0.000000,0.931098,0.000000,0.359375,-0.062500,0.968765,0.218753,-0.250004,-76.563667,-20.488081,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.404091,35.000000,0.000000,0.690865,0.312500,0.453125,-0.468750,0.968765,0.187503,-0.250004,-76.563667,-22.267456,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.419716,36.000000,0.000000,0.780155,0.015625,0.609375,-0.140625,0.968765,0.218753,-0.250004,-76.563667,-20.040710,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.435341,37.000000,0.000000,0.967615,0.140625,0.093750,-0.187500,0.968765,0.218753,-0.250004,-76.563667,-21.864822,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.450966,38.000000,0.000000,0.923066,0.218750,0.109375,-0.296875,0.968765,0.187503,-0.218753,-76.563667,-19.678341,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.466591,39.000000,0.000000,0.852243,0.265625,0.250000,-0.375000,0.968765,0.187503,-0.218753,-76.563667,-17.710506,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.482216,40.000000,0.000000,0.791495,0.109375,0.546875,-0.250000,0.968765,0.187503,-0.218753,-76.563667,-19.767639,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.497841,41.000000,0.000000,0.493859,0.406250,0.468750,-0.609375,0.968765,0.218753,-0.250004,-76.563667,-17.790874,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.513466,42.000000,0.000000,0.998779,0.000000,0.046875,0.015625,0.968765,0.187503,-0.250004,-76.563667,-16.011787,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.529091,43.000000,0.000000,0.997066,-0.031250,0.062500,0.031250,0.968765,0.187503,-0.218753,-76.563667,-14.410609,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.544716,44.000000,0.000000,0.992526,-0.046875,0.093750,0.062500,0.968765,0.187503,-0.250004,-76.563667,-16.797731,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.560341,45.000000,0.000000,0.986110,-0.062500,0.140625,0.062500,0.968765,0.218753,-0.250004,-76.563667,-18.946142,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.575966,46.000000,0.000000,0.969002,-0.062500,0.234375,0.046875,0.937514,0.187503,-0.250004,-76.563667,-17.051527,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.591591,47.000000,0.000000,0.926234,0.031250,0.359375,-0.109375,0.968765,0.187503,-0.250004,-76.563667,-19.174559,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.607216,48.000000,0.000000,0.717730,0.296875,0.437500,-0.453125,0.968765,0.187503,-0.250004,-76.563667,-21.085285,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.622841,49.000000,0.000000,0.764189,0.031250,0.625000,-0.156250,0.968765,0.218753,-0.250004,-76.563667,-22.804941,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.638466,50.000000,0.000000,0.995596,0.062500,0.031250,-0.062500,0.968765,0.187503,-0.250004,-76.563667,-20.524446,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.654091,51.000000,0.000000,0.717730,0.296875,0.437500,-0.453125,0.968765,0.187503,-0.250004,-76.563667,-22.300186,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.669716,52.000000,0.000000,0.995596,0.062500,0.031250,-0.062500,0.968765,0.187503,-0.250004,-76.563667,-20.070168,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.685341,53.000000,0.000000,0.989076,0.093750,0.031250,-0.109375,0.968765,0.218753,-0.218753,-76.563667,-18.063150,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.700966,54.000000,0.000000,0.973903,0.140625,0.046875,-0.171875,0.968765,0.218753,-0.218753,-76.563667,-16.256836,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.716591,55.000000,0.000000,0.945280,0.187500,0.093750,-0.250000,0.968765,0.187503,-0.250004,-76.563667,-14.631151,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.732216,56.000000,0.000000,0.892268,0.234375,0.203125,-0.328125,0.968765,0.218753,-0.250004,-76.563667,-13.168036,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.747841,57.000000,0.000000,0.831215,0.171875,0.437500,-0.296875,0.968765,0.187503,-0.250004,-76.563667,-15.679417,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.763466,58.000000,0.000000,0.750813,0.171875,0.546875,-0.328125,0.968765,0.218753,-0.250004,-76.563667,-17.939657,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.779091,59.000000,0.000000,0.551764,0.359375,0.500000,-0.562500,0.968765,0.218753,-0.218753,-76.563667,-19.973875,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.794716,60.000000,0.000000,0.917096,-0.078125,0.390625,0.015625,0.968765,0.218753,-0.250004,-76.563667,-17.976488,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.810341,61.000000,0.000000,0.705551,0.234375,0.531250,-0.406250,0.968765,0.218753,-0.218753,-76.563667,-16.178839,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.825966,62.000000,0.000000,0.665669,0.250000,0.562500,-0.421875,0.968765,0.187503,-0.218753,-76.563667,-14.560955,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.841591,63.000000,0.000000,0.717900,0.156250,0.593750,-0.328125,0.968765,0.218753,-0.218753,-76.563667,-13.104859,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.857216,0.000000,0.000000,0.522212,0.421875,0.421875,-0.609375,0.968765,0.187503,-0.218753,-76.563667,-15.622558,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.872841,1.000000,0.000000,0.996821,0.000000,0.078125,0.015625,0.968765,0.187503,-0.250004,-76.563667,-17.888485,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.888466,2.000000,0.000000,0.993386,-0.046875,0.093750,0.046875,0.968765,0.187503,-0.250004,-76.563667,-19.927820,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.904091,3.000000,0.000000,0.986110,-0.062500,0.140625,0.062500,0.968765,0.187503,-0.218753,-76.563667,-21.763222,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.919716,4.000000,0.000000,0.969002,-0.062500,0.234375,0.046875,0.968765,0.187503,-0.250004,-76.563667,-19.586899,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.935341,5.000000,0.000000,0.926234,0.031250,0.359375,-0.109375,0.968765,0.187503,-0.250004,-76.563667,-17.628210,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.950966,6.000000,0.000000,0.707624,0.296875,0.437500,-0.468750,0.968765,0.187503,-0.218753,-76.563667,-15.865388,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.966591,7.000000,0.000000,0.764189,0.031250,0.625000,-0.156250,0.968765,0.187503,-0.250004,-76.563667,-14.278850,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.982216,8.000000,0.000000,0.988953,0.078125,0.062500,-0.109375,0.968765,0.187503,-0.250004,-76.563667,-16.679148,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180886.997841,9.000000,0.000000,0.973903,0.140625,0.046875,-0.171875,0.968765,0.218753,-0.250004,-76.563667,-18.839417,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.013466,10.000000,0.000000,0.942046,0.203125,0.093750,-0.250000,0.968765,0.218753,-0.250004,-76.563667,-16.955475,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.029091,11.000000,0.000000,0.882086,0.250000,0.203125,-0.343750,0.968765,0.187503,-0.250004,-76.563667,-15.259928,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.044716,12.000000,0.000000,0.817144,0.156250,0.468750,-0.296875,0.968765,0.187503,-0.218753,-76.563667,-17.562119,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.060341,13.000000,0.000000,0.720446,0.203125,0.546875,-0.375000,0.968765,0.218753,-0.218753,-76.563667,-19.634090,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.075966,14.000000,0.000000,0.882086,0.250000,0.203125,-0.343750,0.968765,0.187503,-0.250004,-76.563667,-17.670681,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.091591,15.000000,0.000000,0.638526,0.265625,0.562500,-0.453125,0.968765,0.187503,-0.250004,-76.563667,-15.903613,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.107216,16.000000,0.000000,0.751626,0.093750,0.609375,-0.234375,0.968765,0.187503,-0.218753,-76.563667,-18.141436,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.122841,17.000000,0.000000,0.814301,0.312500,0.218750,-0.437500,0.968765,0.218753,-0.218753,-76.563667,-20.155476,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.138466,18.000000,0.000000,0.732044,0.203125,0.531250,-0.375000,0.968765,0.187503,-0.250004,-76.563667,-21.968111,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.154091,19.000000,0.000000,0.714321,0.171875,0.593750,-0.328125,0.968765,0.187503,-0.250004,-76.563667,-23.599483,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.169716,20.000000,0.000000,0.508233,0.406250,0.453125,-0.609375,0.968765,0.187503,-0.250004,-76.563667,-21.239534,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.185341,21.000000,0.000000,0.997923,0.000000,0.062500,0.015625,0.968765,0.187503,-0.250004,-76.563667,-19.115582,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.200966,22.000000,0.000000,0.995351,-0.031250,0.078125,0.046875,0.968765,0.218753,-0.250004,-76.563667,-17.204023,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.216591,23.000000,0.000000,0.990926,-0.046875,0.109375,0.062500,0.968765,0.187503,-0.218753,-76.563667,-15.483621,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.232216,24.000000,0.000000,0.983755,-0.062500,0.156250,0.062500,0.968765,0.187503,-0.218753,-76.563667,-13.935259,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.247841,25.000000,0.000000,0.966605,-0.046875,0.250000,0.031250,0.968765,0.218753,-0.218753,-76.563667,-16.369917,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.263466,26.000000,0.000000,0.900981,0.078125,0.390625,-0.171875,0.968765,0.187503,-0.218753,-76.563667,-18.561108,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.279091,27.000000,0.000000,0.661069,0.328125,0.453125,-0.500000,0.968765,0.187503,-0.218753,-76.563667,-20.533180,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.294716,28.000000,0.000000,0.800238,-0.031250,0.593750,-0.078125,0.968765,0.187503,-0.218753,-76.563667,-22.308046,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.310341,29.000000,0.000000,0.939451,0.187500,0.140625,-0.250000,0.968765,0.218753,-0.250004,-76.563667,-20.077242,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.325966,30.000000,0.000000,0.877925,0.265625,0.171875,-0.359375,0.968765,0.187503,-0.250004,-76.563667,-18.069517,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.341591,31.000000,0.000000,0.794728,0.218750,0.437500,-0.359375,0.968765,0.187503,-0.250004,-76.563667,-20.090750,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.357216,32.000000,0.000000,0.770393,0.078125,0.593750,-0.218750,0.968765,0.187503,-0.250004,-76.563667,-21.909857,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.372841,33.000000,0.000000,0.764668,0.343750,0.250000,-0.484375,0.968765,0.218753,-0.250004,-76.563667,-19.718872,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683180887.388466,34.000000,0.000000,0.728031,0.140625,0.593750,-0.312500,0.968765,0.187503,-0.250004,-76.563667,-21.575169,38.281834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
